YEAR,MONTH,DAY,RRG31
1967,9,1,1.33
1967,9,8,0.2
1967,9,9,2.28
1967,9,21,0.13
1967,9,27,0.31
1967,9,28,1.28
1967,10,8,0.67
1967,10,9,0.72
1967,10,17,2.07
1967,10,18,0.07
1967,10,24,0.19
1967,10,25,1.41
1967,10,30,0.04
1967,10,31,0.71
1967,11,1,3.08
1967,11,2,0.67
1967,11,21,0.1
1967,11,22,0.43
1967,11,23,0.09
1967,11,24,2.06
1967,11,29,0.4
1967,11,30,0.7
1967,12,2,1.25
1967,12,3,0.03
1967,12,7,0.16
1967,12,9,0.32
1967,12,10,3.62
1967,12,11,1.15
1967,12,18,1.71
1967,12,19,0.16
1967,12,21,0.57
1967,12,22,2.19
1967,12,27,0.15
1967,12,28,1.63
1967,12,31,0.93
1968,1,1,0.03
1968,1,3,0.4
1968,1,4,0.6
1968,1,6,1.82
1968,1,9,1.63
1968,1,10,1.52
1968,1,11,0.07
1968,1,12,0.16
1968,1,13,0.43
1968,1,14,0.16
1968,1,23,0.29
1968,1,24,0.33
1968,1,30,0.05
1968,2,1,0.04
1968,2,2,0.6
1968,2,7,0.04
1968,2,10,0.05
1968,2,11,0.07
1968,2,28,0.67
1968,2,29,0.97
1968,3,1,0.17
1968,3,9,0.03
1968,3,10,1.37
1968,3,11,1.8
1968,3,12,3.92
1968,3,16,1.48
1968,3,17,0.01
1968,3,22,1.15
1968,3,30,0.13
1968,3,31,0.41
1968,4,1,0.12
1968,4,2,0.41
1968,4,3,0.57
1968,4,4,1.54
1968,4,5,1.51
1968,4,10,0.34
1968,4,14,0.43
1968,4,18,0.05
1968,4,22,0.02
1968,4,23,0.33
1968,4,24,1.23
1968,4,29,0.6
1968,5,2,0.26
1968,5,4,0.43
1968,5,11,1.65
1968,5,12,0.25
1968,5,14,1.13
1968,5,15,0.03
1968,5,16,0.8
1968,5,17,0.13
1968,5,18,0.07
1968,5,26,1.96
1968,5,27,0.08
1968,5,28,0.2
1968,5,29,0.42
1968,6,2,0.07
1968,6,7,0.92
1968,6,8,0.92
1968,6,9,0.02
1968,6,11,0.56
1968,6,12,0.29
1968,6,17,0.17
1968,6,18,0.15
1968,6,19,0.26
1968,6,24,0.11
1968,6,26,0.21
1968,7,2,0.59
1968,7,3,0.04
1968,7,4,0.34
1968,7,6,0.12
1968,7,9,0.18
1968,7,10,0.39
1968,7,11,0.13
1968,7,12,0.86
1968,7,13,0.66
1968,7,14,0.1
1968,7,18,0.15
1968,7,19,0.25
1968,7,24,0.02
1968,7,25,0.4
1968,7,26,0.08
1968,7,27,0.07
1968,7,28,0.04
1968,7,29,1.45
1968,7,30,0.07
1968,7,31,0.57
1968,8,1,0.17
1968,8,2,1.98
1968,8,3,1.06
1968,8,4,0.25
1968,8,7,0.13
1968,8,9,0.37
1968,8,14,0.04
1968,8,15,0.02
1968,8,16,0.07
1968,8,18,0.08
1968,8,19,0.62
1968,8,20,0.69
1968,8,31,1.15
1968,9,1,1.21
1968,9,5,0.12
1968,9,9,0.15
1968,9,10,0.04
1968,9,17,0.8
1968,9,18,2.85
1968,9,19,2.09
1968,9,20,0.05
1968,9,26,0.45
1968,10,3,0.18
1968,10,6,1.27
1968,10,10,0.1
1968,10,16,0.94
1968,10,17,1.1
1968,10,18,1.27
1968,10,19,0.23
1968,11,3,0.03
1968,11,4,1.07
1968,11,6,0.46
1968,11,9,0.3
1968,11,10,0.71
1968,11,11,0.22
1968,11,12,0.1
1968,11,15,0.01
1968,11,16,0.33
1968,11,17,1.06
1968,11,18,0.77
1968,11,24,0.11
1968,11,28,1.54
1968,12,1,1.14
1968,12,3,1.06
1968,12,4,0.1
1968,12,13,1.5
1968,12,19,0.49
1968,12,21,0.41
1968,12,22,2.73
1968,12,27,0.31
1968,12,28,2.01
1968,12,30,0.17
1968,12,31,0.47
1969,1,4,0.03
1969,1,9,0.2
1969,1,18,0.66
1969,1,19,3.02
1969,1,20,2.45
1969,1,22,0.2
1969,1,23,0.46
1969,1,24,0.38
1969,1,27,0.28
1969,1,28,1.51
1969,1,29,0.09
1969,1,30,0.34
1969,1,31,0.54
1969,2,1,2.74
1969,2,2,2.6
1969,2,3,0.05
1969,2,6,0.89
1969,2,8,0.74
1969,2,15,1.61
1969,2,16,0.91
1969,2,18,0.06
1969,2,22,0.83
1969,2,23,0.05
1969,2,28,0.65
1969,3,1,0.27
1969,3,6,1.19
1969,3,7,0.25
1969,3,8,0.13
1969,3,9,0.28
1969,3,18,1.63
1969,3,23,0.44
1969,3,24,0.96
1969,3,29,0.21
1969,4,5,1.08
1969,4,6,0.12
1969,4,10,1.01
1969,4,11,0.04
1969,4,14,2.17
1969,4,15,3.02
1969,4,17,0.5
1969,4,18,2.71
1969,4,19,0.04
1969,4,22,0.19
1969,4,28,0.26
1969,5,8,0.81
1969,5,9,1.07
1969,5,10,0.44
1969,5,15,0.01
1969,5,16,1.19
1969,5,17,1.61
1969,5,18,3.03
1969,5,23,0.03
1969,5,24,0.76
1969,5,25,0.08
1969,5,28,0.05
1969,5,31,0.02
1969,6,2,0.77
1969,6,5,0.05
1969,6,8,0.9
1969,6,9,0.04
1969,6,10,1.82
1969,6,13,1.55
1969,6,14,1.5
1969,6,15,2.07
1969,6,19,0.29
1969,6,23,0.68
1969,6,24,1.17
1969,6,25,0.03
1969,6,26,0.09
1969,6,30,0.13
1969,7,1,0.02
1969,7,7,0.04
1969,7,9,0.75
1969,7,11,0.17
1969,7,12,0.75
1969,7,17,0.14
1969,7,20,0.15
1969,7,21,2.45
1969,7,22,1.38
1969,7,23,0.13
1969,7,24,0.45
1969,7,27,0.11
1969,7,28,0.1
1969,7,31,0.31
1969,8,1,1.01
1969,8,2,0.12
1969,8,3,0.68
1969,8,4,0.39
1969,8,11,0.16
1969,8,12,0.11
1969,8,13,0.95
1969,8,14,0.15
1969,8,15,1.39
1969,8,16,1.99
1969,8,17,1.53
1969,8,18,0.94
1969,8,19,1.56
1969,8,21,0.23
1969,8,22,2.67
1969,8,31,0.3
1969,9,1,0.18
1969,9,2,0.23
1969,9,4,0.73
1969,9,5,0.83
1969,9,7,0.48
1969,9,17,1.4
1969,9,18,0.18
1969,9,19,0.4
1969,9,20,0.41
1969,9,21,0.08
1969,9,22,0.41
1969,9,23,1.57
1969,10,1,2.59
1969,10,2,0.18
1969,10,7,0.45
1969,10,8,0.61
1969,10,17,0.02
1969,10,18,0.02
1969,10,20,0.6
1969,10,21,0.37
1969,10,25,0.21
1969,10,31,0.8
1969,11,1,5.43
1969,11,2,0.13
1969,11,11,0.07
1969,11,12,0.25
1969,11,13,0.08
1969,11,15,0.04
1969,11,16,0.06
1969,11,18,0.1
1969,11,19,2.65
1969,11,27,0.02
1969,11,28,0.09
1969,12,6,0.29
1969,12,7,2.14
1969,12,10,1.41
1969,12,18,0.03
1969,12,21,1.46
1969,12,22,0.01
1969,12,25,1.16
1969,12,29,0.14
1969,12,30,3.25
1970,1,6,0.61
1970,1,7,0.05
1970,1,11,0.7
1970,1,12,0.12
1970,1,17,0.95
1970,1,20,0.03
1970,1,23,0.25
1970,1,25,0.12
1970,1,26,0.84
1970,1,29,1.17
1970,2,1,0.67
1970,2,2,1.82
1970,2,3,0.28
1970,2,8,0.18
1970,2,9,0.35
1970,2,15,0.14
1970,2,16,1.3
1970,2,17,0.05
1970,2,25,0.65
1970,3,1,0.04
1970,3,3,0.05
1970,3,4,1.26
1970,3,11,0.28
1970,3,12,1.29
1970,3,17,0.51
1970,3,18,0.68
1970,3,19,1.43
1970,3,20,0.55
1970,3,21,1.05
1970,3,22,0.17
1970,3,23,0.07
1970,3,24,0.14
1970,3,26,0.3
1970,3,28,0.03
1970,3,29,0.47
1970,3,30,0.07
1970,3,31,0.07
1970,4,1,1.22
1970,4,2,1.1
1970,4,12,0.11
1970,4,13,0.03
1970,4,17,0.33
1970,4,19,0.97
1970,4,20,0.06
1970,4,24,0.47
1970,4,25,0.99
1970,4,26,0.36
1970,4,27,0.06
1970,5,2,0.23
1970,5,3,0.76
1970,5,4,0.12
1970,5,11,0.07
1970,5,15,0.14
1970,5,16,0.26
1970,5,22,0.11
1970,5,23,0.27
1970,5,26,0.3
1970,5,29,0.77
1970,5,30,0.57
1970,5,31,0.18
1970,6,1,0.46
1970,6,2,3.4
1970,6,3,2.12
1970,6,4,2.09
1970,6,5,0.06
1970,6,9,0.07
1970,6,13,0.35
1970,6,18,0.05
1970,6,20,1.01
1970,6,25,0.2
1970,7,9,0.02
1970,7,14,0.38
1970,7,20,0.15
1970,7,21,0.38
1970,7,22,2.74
1970,7,23,3.32
1970,7,24,0.21
1970,7,27,0.25
1970,7,29,0.01
1970,7,30,2.18
1970,7,31,0.08
1970,8,7,0.87
1970,8,8,0.16
1970,8,9,1.07
1970,8,10,1.58
1970,8,11,0.02
1970,8,12,0.94
1970,8,14,2.02
1970,8,16,0.15
1970,8,17,0.2
1970,8,18,0.05
1970,8,19,0.09
1970,8,20,0.08
1970,8,21,0.5
1970,8,22,0.79
1970,8,23,0.14
1970,8,29,0.21
1970,9,2,0.18
1970,9,3,0.33
1970,9,4,0.42
1970,9,5,0.83
1970,9,8,0.62
1970,9,11,0.19
1970,9,19,0.26
1970,9,20,0.16
1970,9,21,0.05
1970,9,25,0.57
1970,9,27,0.17
1970,10,7,0.1
1970,10,8,0.39
1970,10,9,1.78
1970,10,10,1.77
1970,10,12,0.04
1970,10,13,0.19
1970,10,14,1.21
1970,10,19,0.39
1970,10,20,3.18
1970,10,21,0.14
1970,10,24,0.79
1970,10,25,0.06
1970,10,28,0.54
1970,10,29,4.54
1970,10,30,1.51
1970,10,31,0.04
1970,11,2,0.8
1970,11,6,0.12
1970,11,9,0.32
1970,11,10,1.69
1970,11,14,0.61
1970,11,18,0.08
1970,11,19,0.27
1970,11,20,0.83
1970,12,5,0.05
1970,12,11,0.46
1970,12,12,1.49
1970,12,15,0.05
1970,12,16,1.52
1970,12,20,0.31
1970,12,21,0.04
1970,12,22,0.08
1970,12,23,1.82
1970,12,29,0.21
1970,12,30,0.03
1970,12,31,0.63
1971,1,4,2.33
1971,1,5,0.06
1971,1,7,0.03
1971,1,8,0.47
1971,1,9,0.14
1971,1,10,0.11
1971,1,14,0.76
1971,1,15,0.33
1971,1,17,0.09
1971,1,22,2.48
1971,1,23,1.65
1971,1,24,1.67
1971,1,25,0.41
1971,1,29,0.05
1971,1,30,1.27
1971,2,3,1.52
1971,2,4,1.07
1971,2,5,0.97
1971,2,7,0.7
1971,2,8,0.71
1971,2,12,1.02
1971,2,13,0.83
1971,2,19,0.06
1971,2,20,0.53
1971,2,21,0.74
1971,2,22,2.1
1971,2,26,1.31
1971,3,1,0.27
1971,3,2,1.06
1971,3,3,0.71
1971,3,6,0.82
1971,3,8,0.04
1971,3,10,0.64
1971,3,12,0.18
1971,3,13,0.46
1971,3,15,1.37
1971,3,19,0.66
1971,3,20,0.08
1971,3,25,1.71
1971,3,26,0.39
1971,3,29,0.65
1971,4,2,0.78
1971,4,5,0.23
1971,4,6,0.89
1971,4,7,0.06
1971,4,20,0.12
1971,4,21,0.54
1971,4,23,1.11
1971,4,28,0.69
1971,5,3,0.03
1971,5,7,0.02
1971,5,8,0.93
1971,5,11,0.11
1971,5,12,1.63
1971,5,13,1.87
1971,5,15,1.3
1971,5,25,0.14
1971,5,28,0.24
1971,5,29,0.19
1971,6,2,0.2
1971,6,4,0.57
1971,6,7,0.37
1971,6,8,1.04
1971,6,9,0.86
1971,6,10,0.14
1971,6,12,0.7
1971,6,13,0.03
1971,6,15,0.09
1971,6,17,2.38
1971,6,18,0.13
1971,6,19,1.12
1971,6,20,0.22
1971,6,27,0.08
1971,6,28,0.77
1971,6,29,0.11
1971,6,30,1.38
1971,7,2,0.06
1971,7,5,0.66
1971,7,6,0.89
1971,7,8,0.14
1971,7,10,0.56
1971,7,11,0.02
1971,7,12,0.19
1971,7,14,0.03
1971,7,16,0.07
1971,7,19,2.42
1971,7,24,1.61
1971,7,25,0.85
1971,7,26,0.75
1971,7,27,0.21
1971,7,29,0.35
1971,7,30,0.69
1971,7,31,0.62
1971,8,1,0.59
1971,8,2,1.19
1971,8,3,0.46
1971,8,6,0.03
1971,8,7,0.11
1971,8,8,0.34
1971,8,9,0.14
1971,8,10,0.17
1971,8,11,0.18
1971,8,13,0.05
1971,8,17,0.05
1971,8,22,0.26
1971,8,31,0.41
1971,9,1,0.39
1971,9,2,0.13
1971,9,6,0.17
1971,9,7,0.06
1971,9,11,0.43
1971,9,12,0.16
1971,9,16,0.06
1971,9,17,2.3
1971,9,18,0.78
1971,9,19,0.08
1971,9,20,0.15
1971,9,21,0.18
1971,9,22,0.03
1971,9,26,0.06
1971,10,5,0.1
1971,10,9,0.5
1971,10,15,1.23
1971,10,16,0.1
1971,10,17,0.09
1971,10,20,0.09
1971,10,21,1.12
1971,10,22,2.75
1971,10,23,0.17
1971,10,24,0.14
1971,10,25,0.03
1971,10,31,0.8
1971,11,1,2.19
1971,11,2,0.49
1971,11,3,0.82
1971,11,6,0.07
1971,11,19,0.46
1971,11,23,0.06
1971,11,24,1.34
1971,11,27,0.21
1971,11,28,0.02
1971,11,29,0.72
1971,12,2,0.02
1971,12,3,1.18
1971,12,4,1.29
1971,12,5,1.48
1971,12,6,2.4
1971,12,7,1.71
1971,12,9,0.09
1971,12,10,0.73
1971,12,12,0.19
1971,12,15,0.72
1971,12,16,0.63
1971,12,17,0.12
1971,12,19,0.44
1971,12,20,2.06
1971,12,28,0.11
1971,12,30,0.82
1972,1,1,0.23
1972,1,2,0.63
1972,1,3,0.02
1972,1,4,2.99
1972,1,5,0.16
1972,1,9,1.68
1972,1,10,1.94
1972,1,11,0.67
1972,1,13,1.06
1972,1,19,0.14
1972,1,20,0.5
1972,1,21,0.22
1972,1,22,0.51
1972,1,25,0.03
1972,1,28,0.11
1972,1,29,0.42
1972,1,30,0.12
1972,2,1,0.2
1972,2,2,0.18
1972,2,3,1.11
1972,2,6,0.64
1972,2,12,1.61
1972,2,13,0.12
1972,2,17,0.35
1972,2,18,0.69
1972,2,19,0.13
1972,2,22,0.08
1972,2,23,0.23
1972,2,24,0.02
1972,2,25,0.2
1972,2,26,0.5
1972,3,1,0.43
1972,3,2,0.96
1972,3,5,0.06
1972,3,8,1.16
1972,3,13,0.24
1972,3,16,0.92
1972,3,17,0.23
1972,3,18,0.06
1972,3,21,1.67
1972,3,22,0.09
1972,3,25,0.71
1972,3,27,0.52
1972,3,28,0.27
1972,3,29,0.71
1972,3,31,0.5
1972,4,1,0.08
1972,4,3,0.11
1972,4,4,0.3
1972,4,7,0.77
1972,4,11,1
1972,4,12,0.55
1972,4,16,0.1
1972,4,21,0.12
1972,4,22,0.98
1972,4,29,0.34
1972,5,2,0.33
1972,5,3,0.93
1972,5,8,1.76
1972,5,13,3.93
1972,5,14,0.23
1972,5,15,0.04
1972,5,19,0.42
1972,5,20,0.08
1972,5,21,0.06
1972,5,22,0.23
1972,5,23,0.02
1972,5,25,0.06
1972,5,29,0.25
1972,5,30,0.23
1972,5,31,0.03
1972,6,6,0.22
1972,6,10,0.04
1972,6,16,0.39
1972,6,18,0.42
1972,6,19,1.15
1972,6,20,3.35
1972,6,27,0.38
1972,6,28,2.09
1972,6,29,0.05
1972,6,30,0.05
1972,7,4,0.97
1972,7,5,0.45
1972,7,9,0.32
1972,7,14,0.2
1972,7,15,0.5
1972,7,16,0.06
1972,7,17,0.63
1972,7,18,0.06
1972,7,21,0.64
1972,7,22,0.06
1972,7,23,0.01
1972,7,25,0.14
1972,7,26,0.03
1972,7,27,0.61
1972,7,28,1.15
1972,7,29,0.89
1972,7,30,0.18
1972,7,31,0.66
1972,8,1,0.18
1972,8,2,0.4
1972,8,5,1.12
1972,8,7,1.05
1972,8,9,0.74
1972,8,10,0.18
1972,8,11,0.02
1972,8,20,0.03
1972,8,23,0.1
1972,8,24,0.79
1972,8,25,0.51
1972,8,26,0.38
1972,8,27,0.11
1972,9,4,0.16
1972,9,5,0.29
1972,9,6,0.08
1972,9,16,0.11
1972,9,17,0.91
1972,9,18,0.62
1972,9,22,0.1
1972,9,26,1.3
1972,9,27,0.48
1972,9,28,0.07
1972,9,29,0.55
1972,9,30,0.71
1972,10,4,1.1
1972,10,5,0.76
1972,10,13,0.68
1972,10,17,0.1
1972,10,18,1.61
1972,10,19,0.17
1972,10,23,1.37
1972,10,27,2.69
1972,10,28,0.19
1972,10,30,0.04
1972,10,31,0.11
1972,11,2,1.96
1972,11,3,0.13
1972,11,7,2.28
1972,11,13,1.37
1972,11,14,0.06
1972,11,18,0.25
1972,11,19,2.12
1972,11,22,0.11
1972,11,25,1.2
1972,11,26,0.13
1972,11,28,0.53
1972,11,30,0.74
1972,12,4,0.04
1972,12,5,0.63
1972,12,6,1.51
1972,12,8,0.37
1972,12,9,0.18
1972,12,10,0.43
1972,12,11,0.19
1972,12,12,0.01
1972,12,13,0.05
1972,12,14,1.07
1972,12,15,2.53
1972,12,19,0.11
1972,12,20,0.33
1972,12,21,2.42
1972,12,22,0.39
1972,12,23,0.05
1972,12,24,0.19
1972,12,25,0.09
1972,12,28,0.02
1972,12,31,1.58
1973,1,3,1.48
1973,1,4,0.02
1973,1,5,0.26
1973,1,6,0.02
1973,1,7,1.02
1973,1,8,0.45
1973,1,19,0.86
1973,1,21,1.55
1973,1,22,0.79
1973,1,26,1.64
1973,1,27,0.04
1973,1,28,0.25
1973,2,1,3.47
1973,2,2,0.35
1973,2,6,0.68
1973,2,8,1.43
1973,2,13,0.35
1973,2,14,1.35
1973,2,26,0.23
1973,3,2,1.32
1973,3,3,0.69
1973,3,4,0.9
1973,3,5,0.13
1973,3,6,0.4
1973,3,7,1.16
1973,3,8,0.21
1973,3,9,0.37
1973,3,10,0.21
1973,3,11,1.29
1973,3,15,2.58
1973,3,16,3.56
1973,3,17,0.16
1973,3,20,0.3
1973,3,21,0.14
1973,3,25,1.36
1973,3,26,0.2
1973,3,29,0.48
1973,3,30,0.15
1973,3,31,1.41
1973,4,1,0.17
1973,4,4,0.31
1973,4,7,2.15
1973,4,8,0.06
1973,4,16,0.06
1973,4,17,0.64
1973,4,18,1.54
1973,4,19,1.56
1973,4,24,0.39
1973,4,25,1.74
1973,4,26,2.21
1973,4,27,0.3
1973,5,2,0.1
1973,5,3,0.63
1973,5,7,0.53
1973,5,8,3.7
1973,5,10,0.39
1973,5,11,0.09
1973,5,19,0.81
1973,5,20,0.02
1973,5,23,0.5
1973,5,24,0.93
1973,5,26,0.29
1973,5,27,7.15
1973,5,28,0.64
1973,6,1,0.4
1973,6,5,0.26
1973,6,6,1.19
1973,6,8,0.17
1973,6,9,0.55
1973,6,10,0.07
1973,6,12,0.3
1973,6,13,0.16
1973,6,14,0.8
1973,6,15,0.56
1973,6,16,0.88
1973,6,17,0.36
1973,6,19,0.23
1973,6,20,0.43
1973,6,21,0.2
1973,6,27,0.43
1973,6,28,0.37
1973,7,2,0.07
1973,7,3,0.26
1973,7,4,0.14
1973,7,8,1.37
1973,7,10,0.19
1973,7,14,1.91
1973,7,15,0.32
1973,7,16,0.09
1973,7,17,0.16
1973,7,22,0.55
1973,7,23,0.16
1973,7,24,0.02
1973,7,25,0.52
1973,7,26,0.57
1973,7,30,0.46
1973,7,31,0.02
1973,8,1,0.52
1973,8,7,0.19
1973,8,9,1.5
1973,8,10,0.07
1973,8,11,0.71
1973,8,13,0.28
1973,8,14,0.11
1973,8,17,1.78
1973,8,18,0.44
1973,8,25,0.03
1973,8,30,0.04
1973,8,31,0.11
1973,9,4,0.04
1973,9,8,0.44
1973,9,9,0.04
1973,9,13,2.12
1973,9,14,0.36
1973,9,17,0.5
1973,9,22,0.05
1973,9,23,0.03
1973,9,26,0.07
1973,9,27,1.26
1973,9,28,0.16
1973,9,29,0.06
1973,9,30,0.62
1973,10,1,0.59
1973,10,2,0.04
1973,10,8,0.03
1973,10,11,0.15
1973,10,28,0.88
1973,10,31,0.58
1973,11,8,0.61
1973,11,15,0.15
1973,11,20,0.46
1973,11,21,3.45
1973,11,25,0.32
1973,11,26,1.15
1973,11,27,0.83
1973,11,28,2.28
1973,12,4,2.77
1973,12,5,1.94
1973,12,8,0.04
1973,12,9,0.06
1973,12,13,0.36
1973,12,15,0.36
1973,12,16,0.08
1973,12,19,0.07
1973,12,20,1.34
1973,12,25,2.25
1973,12,26,4.74
1973,12,29,1.24
1973,12,30,0.12
1973,12,31,3.24
1974,1,1,0.06
1974,1,2,0.19
1974,1,3,1.31
1974,1,4,0.17
1974,1,6,0.76
1974,1,7,0.08
1974,1,8,0.19
1974,1,9,1.63
1974,1,11,0.99
1974,1,14,0.78
1974,1,15,0.12
1974,1,20,1.88
1974,1,21,0.02
1974,1,23,0.1
1974,1,24,0.25
1974,1,25,0.1
1974,1,26,2.08
1974,1,27,0.01
1974,1,28,0.65
1974,2,1,0.44
1974,2,2,2.9
1974,2,3,0.34
1974,2,6,1.58
1974,2,7,0.53
1974,2,8,0.35
1974,2,14,0.71
1974,2,15,0.4
1974,2,16,0.97
1974,2,19,0.44
1974,2,21,1.38
1974,2,22,1.23
1974,2,28,0.11
1974,3,5,0.04
1974,3,12,0.23
1974,3,16,0.73
1974,3,18,0.02
1974,3,19,0.92
1974,3,20,0.09
1974,3,21,2.55
1974,3,25,0.19
1974,3,27,0.24
1974,3,28,0.02
1974,3,29,1.2
1974,3,30,0.79
1974,4,2,1.59
1974,4,3,3.44
1974,4,4,3.14
1974,4,5,0.04
1974,4,8,0.93
1974,4,12,1.53
1974,4,13,1.35
1974,4,14,0.57
1974,4,22,0.75
1974,5,2,0.3
1974,5,4,0.46
1974,5,5,1.26
1974,5,10,0.42
1974,5,11,2.44
1974,5,12,1.58
1974,5,17,0.91
1974,5,18,0.36
1974,5,19,0.03
1974,5,20,0.05
1974,5,22,1.61
1974,5,23,0.78
1974,5,26,2.09
1974,5,30,1.17
1974,5,31,1
1974,6,1,0.72
1974,6,2,0.38
1974,6,6,2.82
1974,6,7,0.2
1974,6,9,0.3
1974,6,10,0.18
1974,6,15,0.07
1974,6,16,0.01
1974,6,23,0.58
1974,6,24,0.22
1974,6,27,1.2
1974,6,28,0.01
1974,7,3,0.34
1974,7,4,1
1974,7,5,0.35
1974,7,6,0.08
1974,7,7,0.54
1974,7,8,0.11
1974,7,9,3.02
1974,7,10,0.6
1974,7,16,0.01
1974,7,17,1.19
1974,7,19,0.06
1974,7,20,0.12
1974,7,23,0.3
1974,7,24,0.33
1974,7,25,0.11
1974,7,27,1.47
1974,8,1,0.05
1974,8,2,2.02
1974,8,3,2.34
1974,8,4,0.13
1974,8,5,0.02
1974,8,6,0.24
1974,8,7,1.17
1974,8,8,1.41
1974,8,9,0.1
1974,8,10,0.37
1974,8,11,0.02
1974,8,12,0.17
1974,8,14,0.91
1974,8,15,0.2
1974,8,16,0.17
1974,8,17,0.06
1974,8,21,0.65
1974,8,22,0.09
1974,8,27,0.07
1974,8,29,0.04
1974,9,1,0.04
1974,9,2,0.74
1974,9,3,0.43
1974,9,6,1.13
1974,9,7,0.01
1974,9,9,0.06
1974,9,11,0.1
1974,9,12,1.29
1974,9,21,0.16
1974,9,27,1.19
1974,9,28,0.2
1974,10,15,1.49
1974,10,16,1.45
1974,11,4,0.02
1974,11,5,1.22
1974,11,11,0.78
1974,11,12,0.1
1974,11,14,0.33
1974,11,16,0.06
1974,11,17,0.32
1974,11,18,0.7
1974,11,19,1.31
1974,11,20,1.37
1974,11,30,2.24
1974,12,1,0.22
1974,12,2,0.04
1974,12,7,1.52
1974,12,8,0.57
1974,12,11,0.13
1974,12,12,0.05
1974,12,15,0.63
1974,12,19,0.21
1974,12,23,0.07
1974,12,24,0.86
1974,12,25,1
1974,12,26,0.14
1974,12,27,0.62
1974,12,28,0.56
1974,12,29,0.59
1974,12,30,0.1
1974,12,31,0.19
1975,1,1,0.1
1975,1,3,1
1975,1,4,0.07
1975,1,8,0.25
1975,1,10,2.49
1975,1,12,1.79
1975,1,13,0.04
1975,1,18,0.05
1975,1,19,0.52
1975,1,20,0.24
1975,1,24,1.48
1975,1,25,1.84
1975,1,29,0.13
1975,2,1,0.19
1975,2,2,1.88
1975,2,3,0.63
1975,2,4,2.34
1975,2,5,0.86
1975,2,6,0.02
1975,2,11,0.3
1975,2,12,0.8
1975,2,16,1.49
1975,2,17,0.83
1975,2,18,1.18
1975,2,19,0.05
1975,2,22,0.77
1975,2,23,3.72
1975,2,24,0.75
1975,2,27,0.11
1975,3,1,0.25
1975,3,7,0.58
1975,3,9,0.06
1975,3,10,0.84
1975,3,11,0.55
1975,3,12,1.26
1975,3,13,3.3
1975,3,14,0.79
1975,3,16,0.39
1975,3,18,1.08
1975,3,19,0.29
1975,3,22,0.55
1975,3,24,3.67
1975,3,29,4.3
1975,3,30,0.68
1975,3,31,0.11
1975,4,2,0.31
1975,4,3,0.11
1975,4,9,0.24
1975,4,14,0.7
1975,4,19,0.01
1975,4,25,0.23
1975,4,29,0.08
1975,4,30,0.22
1975,5,1,0.78
1975,5,3,0.74
1975,5,7,0.37
1975,5,8,0.08
1975,5,9,0.24
1975,5,12,0.44
1975,5,14,0.1
1975,5,15,2.51
1975,5,16,0.16
1975,5,17,0.16
1975,5,18,0.07
1975,5,21,0.06
1975,5,22,0.06
1975,5,24,0.06
1975,5,25,0.1
1975,5,26,0.34
1975,5,27,0.03
1975,5,28,0.1
1975,5,29,0.45
1975,5,30,0.44
1975,5,31,1.37
1975,6,1,0.09
1975,6,5,0.11
1975,6,9,0.03
1975,6,10,0.15
1975,6,11,1.71
1975,6,12,0.34
1975,6,15,0.62
1975,6,18,1.5
1975,6,20,0.12
1975,6,25,0.71
1975,6,26,0.04
1975,6,27,0.07
1975,6,28,0.59
1975,7,1,0.33
1975,7,2,0.05
1975,7,4,0.14
1975,7,6,0.06
1975,7,10,0.07
1975,7,11,0.52
1975,7,15,0.11
1975,7,16,0.04
1975,7,18,0.35
1975,7,19,0.06
1975,7,20,0.24
1975,7,24,0.93
1975,7,30,0.97
1975,8,1,0.17
1975,8,3,0.04
1975,8,4,0.73
1975,8,5,1.5
1975,8,6,0.87
1975,8,9,0.75
1975,8,10,0.63
1975,8,11,0.05
1975,8,17,0.19
1975,8,23,0.23
1975,8,26,0.03
1975,8,31,0.25
1975,9,6,0.15
1975,9,7,1.74
1975,9,8,0.21
1975,9,10,0.16
1975,9,11,0.54
1975,9,12,0.23
1975,9,16,0.13
1975,9,17,3.49
1975,9,18,0.68
1975,9,22,2.18
1975,9,23,4.52
1975,9,24,0.15
1975,9,25,0.03
1975,10,1,2.03
1975,10,5,0.02
1975,10,7,0.43
1975,10,8,1.92
1975,10,16,0.07
1975,10,17,5.41
1975,10,26,0.09
1975,10,29,0.12
1975,11,7,2.7
1975,11,9,0.55
1975,11,10,1.8
1975,11,11,0.39
1975,11,12,2.41
1975,11,14,0.08
1975,11,20,0.95
1975,11,21,0.04
1975,11,23,0.44
1975,11,26,0.25
1975,11,27,0.16
1975,11,30,1.12
1975,12,1,0.04
1975,12,6,0.02
1975,12,7,0.07
1975,12,8,0.03
1975,12,9,0.1
1975,12,14,0.24
1975,12,15,0.63
1975,12,16,0.43
1975,12,25,2.8
1975,12,26,0.34
1975,12,29,0.08
1975,12,30,1.38
1975,12,31,2.95
1976,1,3,1.29
1976,1,7,1.33
1976,1,11,0.44
1976,1,13,1.62
1976,1,16,0.03
1976,1,20,0.02
1976,1,24,0.36
1976,1,25,0.41
1976,1,26,4.72
1976,1,27,0.21
1976,2,1,1.26
1976,2,2,0.06
1976,2,5,0.22
1976,2,6,0.03
1976,2,15,0.07
1976,2,17,0.02
1976,2,18,1.45
1976,2,21,0.78
1976,2,22,0.37
1976,3,4,0.03
1976,3,5,0.53
